="060428#","MARYSVILLE, CITY OF",,"YUBA COUNTY",,,"11/02/73",,="01/19/78",,="02/18/11",,="01/19/78",,,"No"
="060651#","MAYWOOD, CITY OF",,"LOS ANGELES COUNTY",,,,,="09/26/08",,"(NSFHA)",,="04/30/82",,,"No"
="060080#","MCFARLAND, CITY OF",,"KERN COUNTY",,,="06/28/74",,="09/29/86",,="09/26/08",,="09/29/86",,,"No"
="060183B","MENDOCINO COUNTY *",,"MENDOCINO COUNTY",,,="01/03/74",,="06/01/83",,="07/18/17",,="06/01/83",,,"No"
="060051#","MENDOTA, CITY OF",,"FRESNO COUNTY",,,"12/19/75",,="09/27/91",,="02/18/09",,="09/01/81",,,"No"
="060176D","MENIFEE, CITY OF",,"RIVERSIDE COUNTY",,,,,="08/28/08",,="04/19/17",,="05/03/12",,,"No"
="060321D","MENLO PARK, CITY OF",,"SAN MATEO COUNTY",,,="06/14/74",,="02/04/81",,="04/05/19",,="02/04/81",,,"No"
="060188#","MERCED COUNTY *",,"MERCED COUNTY",,,="08/23/74",,="01/03/79",,"12/02/08",,="01/03/79",,,"No"
="060191#","MERCED, CITY OF",,"MERCED COUNTY",,,="07/19/74",,="07/16/79",,"12/02/08",,="07/16/79",,,"No"
="060177D","MILL VALLEY, CITY OF",,"MARIN COUNTY",,,="06/07/74",,="01/03/79",,="08/15/17",,="01/03/79",,,"No"
="065045D","MILLBRAE, CITY OF",,"SAN MATEO COUNTY",,,="07/19/74",,="09/30/81",,="04/05/19",,="09/30/81",,,"No"
="060344#","MILPITAS, CITY OF",,"SANTA CLARA COUNTY",,,="03/22/74",,="07/16/80",,="02/19/14",,="07/16/80",,,"No"
="060735#","MISSION VIEJO, CITY OF",,"ORANGE COUNTY",,,,,="09/15/89",,"12/03/09",,="09/26/89",,,"No"
="060387#","MODESTO, CITY OF",,"STANISLAUS COUNTY",,,="07/19/74",,="08/15/80",,="09/26/08",,="08/15/80",,,"No"
="060192B","MODOC COUNTY *",,"MODOC COUNTY",,,="01/24/75",,="09/24/84",,"12/02/15",,="09/24/84",,,"No"
="060194#","MONO COUNTY *",,"MONO COUNTY",,,="08/16/74",,="08/19/85",,"12/18/12",,="08/19/85",,,"No"
="065046#","MONROVIA, CITY OF",,"LOS ANGELES COUNTY",,,="04/23/76",,="09/26/08",,"(NSFHA)",,="09/07/84",,,"No"
="060451#","MONTAGUE,CITY OF",,"SISKIYOU COUNTY",,,="03/26/76",,="09/17/80",,="01/19/11",,="06/27/83",,,"No"
="060276#","MONTCLAIR, CITY OF",,"SAN BERNARDINO COUNTY",,,="04/08/74",,="03/18/96",,="08/28/08",,="08/23/82",,,"No"
="060345#","MONTE SERENO, CITY OF",,"SANTA CLARA COUNTY",,,="03/07/75",,="05/18/09",,="02/19/14",,="01/03/79",,,"No"
="060141#","MONTEBELLO, CITY OF",,"LOS ANGELES COUNTY",,,="06/28/74",,="03/18/80",,"(NSFHA)",,="03/18/80",,,"No"
="060195B","MONTEREY COUNTY *",,"MONTEREY COUNTY",,,="02/21/78",,="01/30/84",,="06/21/17",,="01/30/84",,,"No"
="065047#","MONTEREY PARK, CITY OF",,"LOS ANGELES COUNTY",,,="04/20/72",,="09/26/08",,"(NSFHA)",,"11/30/79",,,"No"
="060200B","MONTEREY, CITY OF",,"MONTEREY COUNTY",,,"10/18/74",,="07/02/81",,="06/21/17",,="07/02/81",,,"No"
="060712#","MOORPARK, CITY OF",,"VENTURA COUNTY",,,,,="09/29/86",,="01/20/10",,="09/29/86",,,"No"
="060637#","MORAGA, TOWN OF",,"CONTRA COSTA COUNTY",,,"11/19/76",,="05/19/81",,="06/16/09",,="05/19/81",,,"No"
="065074#","MORENO VALLEY, CITY OF",,"RIVERSIDE COUNTY",,,,,="06/18/87",,="08/18/14",,="06/18/87",,,"No"
="060346#","MORGAN HILL, CITY OF",,"SANTA CLARA COUNTY",,,="05/31/74",,="06/18/80",,="05/18/09",,="06/18/80",,,"No"
="060307C","MORRO BAY, CITY OF",,"SAN LUIS OBISPO COUNTY",,,="05/31/74",,"12/18/79",,="05/16/17",,"12/18/79",,,"No"
="060347#","MOUNTAIN VIEW, CITY OF",,"SANTA CLARA COUNTY",,,="06/14/74",,="08/15/80",,="05/18/09",,="08/15/80",,,"No"
="060751#","MURRIETA, CITY OF",,"RIVERSIDE COUNTY",,,,,="04/15/80",,="08/28/08",,="06/09/93",,,"No"
="060205C","NAPA COUNTY *",,"NAPA COUNTY",,,="01/29/71",,="02/01/80",,="08/03/16",,="02/01/80",,,"No"
="060207C","NAPA, CITY OF",,"NAPA COUNTY",,,="03/22/74",,="09/05/79",,="08/03/16",,="09/05/79",,,"No"
="060293E","NATIONAL CITY, CITY OF",,"SAN DIEGO COUNTY",,,="03/22/74",,="02/15/79",,"12/20/19",,="02/15/79",,,"No"
="060277E","NEEDLES, CITY OF",,"SAN BERNARDINO COUNTY",,,="06/14/74",,="07/16/79",,="09/02/16",,="07/16/79",,,"No"
="060453#","NEVADA CITY, CITY OF",,"NEVADA COUNTY",,,,,="02/03/10",,="02/03/10(M)",,="02/03/10",,,"No"
="060210#","NEVADA COUNTY*",,"NEVADA COUNTY",,,="09/06/77",,="01/19/83",,="02/03/10",,="01/19/83",,,"No"
="060009#","NEWARK, CITY OF",,"ALAMEDA COUNTY",,,="02/22/74",,"12/01/78",,="08/03/09",,"12/01/78",,,"No"
="060388#","NEWMAN, CITY OF",,"STANISLAUS COUNTY",,,="02/07/75",,="09/29/78",,="09/26/08",,="09/29/78",,,"No"
="060227C","NEWPORT BEACH, CITY OF",,"ORANGE COUNTY",,,="03/15/74",,="09/01/78",,="03/21/19",,="09/01/78",,,"No"
,,"Page 29 of ",," 527",,,,,,,,,="03/04/2020",,
"Federal Emergency Management Agency",,,,,,,,,,,,,,,
"Community Status Book Report",,,,,,,,,,,,,,,
"Nation",,,,,,,,,,,,,,,
"Communities Participating in the National Flood Program",,,,,,,,,,,,,,,
"CID","Community Name",,"County",,"Init FHBM
Identified",,"Init FIRM
Identified",,"Curr Eff
Map Date",,"Reg-Emer Date",,,"Tribal",
="060256#","NORCO, CITY OF",,"RIVERSIDE COUNTY",,,="05/17/74",,="02/15/79",,="08/28/08",,="02/15/79",,,"No"
="060652#","NORWALK, CITY OF",,"LOS ANGELES COUNTY",,,,,="09/26/08",,="09/26/08(M)",,="02/19/79",,,"No"
="060178D","NOVATO, CITY OF",,"MARIN COUNTY",,,="06/28/74",,="01/19/78",,="03/16/16",,="01/19/78",,,"No"
="060389#","OAKDALE, CITY OF",,"STANISLAUS COUNTY",,,="06/07/74",,="09/05/79",,="09/26/08",,="09/05/79",,,"No"
="065048B","OAKLAND, CITY OF",,"ALAMEDA COUNTY",,,="01/03/75",,="09/30/82",,"12/21/18",,="09/30/82",,,"No"
="060766C","OAKLEY, CITY OF",,"CONTRA COSTA COUNTY",,,"11/01/74",,="07/16/87",,="03/21/17",,"10/30/00",,,"No"
="060294E","OCEANSIDE, CITY OF",,"SAN DIEGO COUNTY",,,="05/10/74",,="09/05/84",,"12/20/19",,="09/05/84",,,"No"
="060416#","OJAI, CITY OF",,"VENTURA COUNTY",,,="05/03/74",,"10/17/78",,="09/26/14",,"10/17/78",,,"No"
="060278E","ONTARIO, CITY OF",,"SAN BERNARDINO COUNTY",,,="08/09/74",,"12/02/80",,="09/02/16",,"12/02/80",,,"No"
="060212C","ORANGE COUNTY *",,"ORANGE COUNTY",,,="01/10/75",,="09/14/79",,="03/21/19",,="09/14/79",,,"No"
="060052#","ORANGE COVE, CITY OF",,"FRESNO COUNTY",,,="05/10/74",,="09/30/83",,="02/18/09",,="09/30/83",,,"No"
="060228#","ORANGE, CITY OF",,"ORANGE COUNTY",,,="03/28/78",,="09/30/82",,"12/03/09",,="05/01/87",,,"No"
="060722#","ORINDA, CITY OF",,"CONTRA COSTA COUNTY",,,,,="01/06/88",,="06/16/09",,="02/10/88",,,"No"
="060650#","ORLAND, CITY OF",,"GLENN COUNTY",,,,,="08/05/10",,="08/05/10",,="09/16/11",,,"No"
="060020#","OROVILLE, CITY OF",,"BUTTE COUNTY",,,="06/07/74",,="09/24/84",,="01/06/11",,="09/24/84",,,"No"
="060417#","OXNARD, CITY OF",,"VENTURA COUNTY",,,="08/09/74",,="03/01/79",,="01/20/10",,="03/01/79",,,"No"
="060201B","PACIFIC GROVE, CITY OF",,"MONTEREY COUNTY",,,="06/14/74",,="04/02/09",,="06/21/17",,="01/12/98",,,"No"
="060323D","PACIFICA, CITY OF",,"SAN MATEO COUNTY",,,="06/28/74",,="02/04/81",,="04/05/19",,="02/04/81",,,"No"
="060629D","PALM DESERT, CITY OF",,"RIVERSIDE COUNTY",,,="06/14/77",,="04/15/80",,="04/19/17",,="04/15/80",,,"No"
="060257D","PALM SPRINGS, CITY OF",,"RIVERSIDE COUNTY",,,="06/21/74",,="03/02/83",,="04/19/17",,="03/02/83",,,"No"
="060144#","PALMDALE,CITY OF",,"LOS ANGELES COUNTY",,,"10/18/74",,="01/06/82",,="09/26/08",,="01/06/82",,,"No"
="060348#","PALO ALTO, CITY OF",,"SANTA CLARA COUNTY",,,="06/28/74",,="02/15/80",,="05/18/09",,="02/15/80",,,"No"
="060145#","PALOS VERDES ESTATES, CITY OF",,"LOS ANGELES COUNTY",,,="05/17/74",,="09/07/84",,="01/06/16",,="09/07/84",,,"No"
="060748#","PARADISE, TOWN OF",,"BUTTE COUNTY",,,,,="06/08/98",,"(NSFHA)",,="06/08/98",,,"No"
="065049#","PARAMOUNT, CITY OF",,"LOS ANGELES COUNTY",,,="03/31/72",,="07/06/98",,"(NSFHA)",,="02/20/79",,,"No"
="060454#","PARLIER, CITY OF",,"FRESNO COUNTY",,,="01/24/75",,="07/20/84",,="02/18/09",,="07/20/84",,,"No"
="065050#","PASADENA, CITY OF",,"LOS ANGELES COUNTY",,,="05/02/72",,="09/26/08",,"(NSFHA)",,="09/07/84",,,"No"
="060390#","PATTERSON, CITY OF",,"STANISLAUS COUNTY",,,="05/03/74",,="08/01/79",,="09/26/08",,="08/01/79",,,"No"
="060258#","PERRIS, CITY OF",,"RIVERSIDE COUNTY",,,="09/06/74",,="04/16/79",,="08/18/14",,="04/16/79",,,"No"
="060379E","PETALUMA, CITY OF",,"SONOMA COUNTY",,,="03/08/74",,="02/15/80",,"10/02/15",,="02/15/80",,,"No"
="060148#","PICO RIVERA, CITY OF",,"LOS ANGELES COUNTY",,,="06/28/74",,="07/06/98",,"(NSFHA)",,="04/15/79",,,"No"
="060011#","PIEDMONT, CITY OF",,"ALAMEDA COUNTY",,,="06/28/74",,="08/03/09",,"(NSFHA)",,"11/15/79",,,"No"
="060032C","PINOLE, CITY OF",,"CONTRA COSTA COUNTY",,,="05/24/74",,="08/15/80",,="03/21/17",,="08/15/80",,,"No"
="060309C","PISMO BEACH, CITY OF",,"SAN LUIS OBISPO COUNTY",,,="03/26/76",,="08/01/84",,="05/16/17",,="08/01/84",,,"No"
="060033C","PITTSBURG,CITY OF",,"CONTRA COSTA COUNTY",,,="06/21/74",,="08/15/80",,="03/21/17",,="08/15/80",,,"No"
="060229#","PLACENTIA, CITY OF",,"ORANGE COUNTY",,,="06/14/74",,="02/15/80",,"12/03/09",,="02/15/80",,,"No"
="060239A","PLACER COUNTY*",,"PLACER COUNTY",,,="07/12/77",,="04/18/83",,"11/02/18",,="04/18/83",,,"No"
="060041#","PLACERVILLE, CITY OF",,"EL DORADO COUNTY",,,="06/07/74",,="09/30/83",,="09/26/08",,="09/30/83",,,"No"
="060034C","PLEASANT HILL, CITY OF",,"CONTRA COSTA COUNTY",,,="05/24/74",,="09/30/83",,="03/21/17",,="09/30/83",,,"No"
="060012#","PLEASANTON, CITY OF",,"ALAMEDA COUNTY",,,="06/28/74",,"12/16/80",,="08/03/09",,"12/16/80",,,"No"
="060244#","PLUMAS COUNTY *",,"PLUMAS COUNTY",,,"12/20/74",,="09/24/84",,="03/02/05",,="09/24/84",,,"No"
="060455#","PLYMOUTH, CITY OF",,"AMADOR COUNTY",,,"11/19/76",,"12/01/90",,="05/20/10",,"12/01/90",,,"No"
="060185B","POINT ARENA, CITY OF",,"MENDOCINO COUNTY",,,"10/18/74",,="08/03/84",,="07/18/17",,="08/03/84",,,"No"
="060149#","POMONA, CITY OF",,"LOS ANGELES COUNTY",,,="06/28/74",,="09/26/08",,"(NSFHA)",,="09/07/84",,,"No"
="065051#","PORT HUENEME, CITY OF",,"VENTURA COUNTY",,,="06/28/74",,="09/24/84",,="01/20/10(M)",,="09/24/84",,,"No"
="060407#","PORTERVILLE, CITY OF",,"TULARE COUNTY",,,="04/12/74",,="07/18/83",,="06/16/09",,="07/18/83",,,"No"
="065052#","PORTOLA VALLEY, TOWN OF",,"SAN MATEO COUNTY",,,="06/21/74",,"10/17/78",,"10/16/12",,"10/17/78",,,"No"
="060456#","PORTOLA, CITY OF",,"PLUMAS COUNTY",,,="02/07/75",,="07/18/85",,="03/02/05",,="07/18/85",,,"No"
="060702#","POWAY, CITY OF",,"SAN DIEGO COUNTY",,,"11/30/82",,="08/19/85",,="05/16/12",,="08/19/85",,,"No"
="060772D","RANCHO CORDOVA, CITY OF",,"SACRAMENTO COUNTY",,,,,="08/16/12",,="07/19/18",,="09/15/04",,,"No"
,"USE SACRAMENTO COUNTY (CID 060262) FIRM PANELS 205E, 210E, ",,,,,,,,,,,,,,
,,"Page 30 of ",," 527",,,,,,,,,="03/04/2020",,
"Federal Emergency Management Agency",,,,,,,,,,,,,,,
"Community Status Book Report",,,,,,,,,,,,,,,
"Nation",,,,,,,,,,,,,,,
"Communities Participating in the National Flood Program",,,,,,,,,,,,,,,
"CID","Community Name",,"County",,"Init FHBM
Identified",,"Init FIRM
Identified",,"Curr Eff
Map Date",,"Reg-Emer Date",,,"Tribal",
,"215E and 220E DATED May 22, 2000.",,,,,,,,,,,,,,
="060671E","RANCHO CUCAMONGA, CITY OF",,"SAN BERNARDINO COUNTY",,,,,="09/05/84",,="09/02/16",,="09/05/84",,,"No"
="060259D","RANCHO MIRAGE, CITY OF",,"RIVERSIDE COUNTY",,,,,="09/14/79",,="04/19/17",,="09/14/79",,,"No"
="060464#","RANCHO PALOS VERDES, CITY OF",,"LOS ANGELES COUNTY",,,="01/28/77",,="09/26/08",,="01/06/16",,="09/07/84",,,"No"
="060769#","RANCHO SANTA MARGARITA, CITY OF",,"ORANGE COUNTY",,,="01/10/75",,="09/14/79",,"12/03/09",,="01/04/02",,,"No"
,"USE THE ORANGE COUNTY (060212) FIRM PANELS 06059C0059 AND 06059C0051.",,,,,,,,,,,,,,
="065053#","RED BLUFF, CITY OF",,"TEHAMA COUNTY",,,="06/07/74",,="02/04/87",,="09/29/11",,="05/17/82",,,"No"
="060360#","REDDING, CITY OF",,"SHASTA COUNTY",,,"12/20/74",,="07/03/85",,="03/17/11",,="07/03/85",,,"No"
="060279E","REDLANDS, CITY OF",,"SAN BERNARDINO COUNTY",,,"11/21/75",,="01/03/79",,="09/02/16",,="01/03/79",,,"No"
="060150#","REDONDO BEACH, CITY OF",,"LOS ANGELES COUNTY",,,="06/28/74",,="09/15/83",,="09/26/08",,="09/15/83",,,"No"
="060325D","REDWOOD CITY, CITY OF",,"SAN MATEO COUNTY",,,="06/28/74",,="05/17/82",,="04/05/19",,="05/17/82",,,"No"
="060053#","REEDLEY, CITY OF",,"FRESNO COUNTY",,,="03/01/74",,="09/30/82",,="02/18/09",,="09/30/82",,,"No"
="060280E","RIALTO, CITY OF",,"SAN BERNARDINO COUNTY",,,="06/07/74",,="03/18/96",,="09/02/16",,="02/12/79",,,"No"
="060035C","RICHMOND, CITY OF",,"CONTRA COSTA COUNTY",,,="06/28/74",,="03/01/79",,"(NSFHA)",,="03/01/79",,,"No"
="060081#","RIDGECREST, CITY OF",,"KERN COUNTY",,,="09/06/74",,="01/06/82",,="09/26/08",,="01/06/82",,,"No"
="060064B","RIO DELL, CITY OF",,"HUMBOLDT COUNTY",,,="05/24/74",,="05/03/82",,"11/04/16",,="05/03/82",,,"No"
="060371#","RIO VISTA,CITY OF",,"SOLANO COUNTY",,,="05/17/74",,="05/19/81",,="05/04/09",,="05/19/81",,,"No"
="060457#","RIPON, CITY OF",,"SAN JOAQUIN COUNTY",,,="01/03/75",,="09/24/84",,"10/16/09",,="09/24/84",,,"No"
="060391#","RIVERBANK, CITY OF",,"STANISLAUS COUNTY",,,="05/10/74",,="09/30/04",,="09/26/08",,="02/03/97",,,"No"
="060245D","RIVERSIDE COUNTY *",,"RIVERSIDE COUNTY",,,,,="04/15/80",,="03/06/18",,="04/15/80",,,"No"
="060260#","RIVERSIDE, CITY OF",,"RIVERSIDE COUNTY",,,="07/19/74",,="01/06/83",,="08/28/08",,="01/06/83",,,"No"
="060242A","ROCKLIN, CITY OF",,"PLACER COUNTY",,,="07/19/74",,="05/15/84",,"11/02/18",,="05/15/84",,,"No"
="060380#","ROHNERT PARK, CITY OF",,"SONOMA COUNTY",,,"11/29/74",,="06/01/81",,"12/02/08",,="06/01/81",,,"No"
="065054#","ROLLING HILLS ESTATES, CITY OF",,"LOS ANGELES COUNTY",,,="07/13/73",,="09/26/08",,"(NSFHA)",,"11/30/79",,,"No"
="060151#","ROLLING HILLS, CITY OF",,"LOS ANGELES COUNTY",,,="06/28/74",,="09/26/08",,"(NSFHA)",,="05/26/78",,,"No"
="060153#","ROSEMEAD, CITY OF",,"LOS ANGELES COUNTY",,,="06/28/74",,="09/26/08",,"(NSFHA)",,="04/15/79",,,"No"
="060243A","ROSEVILLE, CITY OF",,"PLACER COUNTY",,,="08/02/74",,"12/15/83",,"11/02/18",,"12/15/83",,,"No"
="060179D","ROSS, TOWN OF",,"MARIN COUNTY",,,="03/29/74",,="02/04/81",,="03/16/16",,="02/04/81",,,"No"
="060262D","SACRAMENTO COUNTY *",,"SACRAMENTO COUNTY",,,="01/10/75",,="03/15/79",,="07/19/18",,="03/15/79",,,"No"
="060266D","SACRAMENTO, CITY OF",,"SACRAMENTO COUNTY",,,="01/10/75",,="09/15/78",,="06/16/15",,="09/15/78",,,"No"
="060202#","SALINAS, CITY OF",,"MONTEREY COUNTY",,,="03/15/74",,"11/04/81",,="04/02/09",,"11/04/81",,,"No"
="060180D","SAN ANSELMO, TOWN OF",,"MARIN COUNTY",,,="03/01/74",,"12/01/77",,="03/16/16",,"12/01/77",,,"No"
="060267#","SAN BENITO COUNTY*",,"SAN BENITO COUNTY",,,="08/02/77",,="09/27/91",,="04/16/09",,="09/27/91",,,"No"
="060270E","SAN BERNARDINO COUNTY *",,"SAN BERNARDINO COUNTY",,,,,="09/29/78",,="09/02/16",,="09/29/78",,,"No"
="060281E","SAN BERNARDINO, CITY OF",,"SAN BERNARDINO COUNTY",,,="06/28/74",,="07/16/79",,="09/02/16",,="07/16/79",,,"No"
="060326D","SAN BRUNO, CITY OF",,"SAN MATEO COUNTY",,,="06/07/74",,"10/16/12",,="04/05/19",,="03/30/81",,,"No"
="060419#","SAN BUENAVENTURA, CITY OF",,"VENTURA COUNTY",,,="05/31/74",,="09/29/86",,="01/20/10",,="09/29/86",,,"No"
="060327D","SAN CARLOS, CITY OF",,"SAN MATEO COUNTY",,,="06/28/74",,="09/01/77",,="04/05/19",,="09/15/77",,,"No"
="060230C","SAN CLEMENTE, CITY OF",,"ORANGE COUNTY",,,="06/14/74",,"12/04/79",,="03/21/19",,"12/04/79",,,"No"
="060284E","SAN DIEGO COUNTY *",,"SAN DIEGO COUNTY",,,="07/19/77",,="06/15/84",,"12/20/19",,="06/15/84",,,"No"
="060295E","SAN DIEGO, CITY OF",,"SAN DIEGO COUNTY",,,="02/28/78",,="08/15/83",,"12/20/19",,="08/15/83",,,"No"
="060154#","SAN DIMAS, CITY OF",,"LOS ANGELES COUNTY",,,="06/21/74",,="04/01/77",,="09/26/08",,="04/01/77",,,"No"
="060628#","SAN FERNANDO, CITY OF",,"LOS ANGELES COUNTY",,,,,="02/11/76",,"(NSFHA)",,="02/11/76",,,"No"
="060298","SAN FRANCISCO, CITY AND COUNTY OF",,"SAN FRANCISCO COUNTY",,,="07/26/74",,="07/05/84",,"10/16/12",,="04/01/10",,,"No"
,"Use San Mateo County FIRM panels 0019 B, 0107 B, AND 0126 B dated 07/05/1984.  For unmapped areas use Zone X.",,,,,,,,,,,,,,
="065055#","SAN GABRIEL, CITY OF",,"LOS ANGELES COUNTY",,,,,="09/26/08",,"(NSFHA)",,"11/23/73",,,"No"
="065056D","SAN JACINTO, CITY OF",,"RIVERSIDE COUNTY",,,,,="09/28/73",,="04/19/17",,="09/28/73",,,"No"
,,"Page 31 of ",," 527",,,,,,,,,="03/04/2020",,
"Federal Emergency Management Agency",,,,,,,,,,,,,,,
"Community Status Book Report",,,,,,,,,,,,,,,
"Nation",,,,,,,,,,,,,,,
"Communities Participating in the National Flood Program",,,,,,,,,,,,,,,
"CID","Community Name",,"County",,"Init FHBM
Identified",,"Init FIRM
Identified",,"Curr Eff
Map Date",,"Reg-Emer Date",,,"Tribal",
="060299B","SAN JOAQUIN COUNTY*",,"SAN JOAQUIN COUNTY",,,,,="05/15/80",,"10/20/16",,="05/15/80",,,"No"
="060055#","SAN JOAQUIN, CITY OF",,"FRESNO COUNTY",,,="05/10/74",,="07/19/01",,"(NSFHA)",,="04/30/82",,,"No"
="060349#","SAN JOSE, CITY OF",,"SANTA CLARA COUNTY",,,="01/24/75",,="08/02/82",,="02/19/14",,="08/02/82",,,"No"
="060269#","SAN JUAN BAUTISTA, CITY OF",,"SAN BENITO COUNTY",,,="02/08/74",,="09/24/84",,="04/16/09",,="09/24/84",,,"No"
="060231C","SAN JUAN CAPISTRANO, CITY OF",,"ORANGE COUNTY",,,="05/10/74",,="09/14/79",,="03/21/19",,="09/14/79",,,"No"
="060013B","SAN LEANDRO, CITY OF",,"ALAMEDA COUNTY",,,="06/07/74",,="03/18/80",,"12/21/18",,="03/18/80",,,"No"
="060304C","SAN LUIS OBISPO COUNTY *",,"SAN LUIS OBISPO COUNTY",,,="01/03/75",,="07/05/82",,="05/16/17",,="07/05/82",,,"No"
="060310C","SAN LUIS OBISPO, CITY OF",,"SAN LUIS OBISPO COUNTY",,,"10/26/73",,="04/16/79",,="05/16/17",,="04/16/79",,,"No"
="060296#","SAN MARCOS, CITY OF",,"SAN DIEGO COUNTY",,,="05/24/74",,="08/01/78",,="05/16/12",,="08/01/78",,,"No"
="065057#","SAN MARINO, CITY OF",,"LOS ANGELES COUNTY",,,="03/18/72",,="09/26/08",,"(NSFHA)",,="04/30/79",,,"No"
="060311D","SAN MATEO COUNTY *",,"SAN MATEO COUNTY",,,"11/01/74",,="07/05/84",,="04/05/19",,="07/05/84",,,"No"
="060328D","SAN MATEO, CITY OF",,"SAN MATEO COUNTY",,,"10/17/75",,"10/19/01",,="04/05/19",,="03/30/81",,,"No"
="060036C","SAN PABLO, CITY OF",,"CONTRA COSTA COUNTY",,,="03/15/74",,="08/01/77",,="03/21/17",,="08/01/77",,,"No"
="065058D","SAN RAFAEL, CITY OF",,"MARIN COUNTY",,,="07/31/71",,="05/01/84",,="03/16/16",,="05/01/84",,,"No"
="060710#","SAN RAMON, CITY OF",,"CONTRA COSTA COUNTY",,,,,="09/27/85",,="06/16/09",,="09/27/85",,,"No"
="060435B","SAND CITY, CITY OF",,"MONTEREY COUNTY",,,"12/03/76",,="06/03/86",,="06/21/17",,="06/03/86",,,"No"
="060054#","SANGER, CITY OF",,"FRESNO COUNTY",,,="06/28/74",,"12/01/82",,="02/18/09",,"12/01/82",,,"No"
="060232#","SANTA ANA, CITY OF",,"ORANGE COUNTY",,,="06/21/74",,="09/14/79",,"12/03/09",,="09/14/79",,,"No"
="060331D","SANTA BARBARA COUNTY *",,"SANTA BARBARA COUNTY",,,"12/20/74",,="03/15/79",,="09/28/18",,="03/15/79",,,"No"
="060335D","SANTA BARBARA, CITY OF",,"SANTA BARBARA COUNTY",,,="06/14/74",,"12/15/78",,="09/28/18",,"12/15/78",,,"No"
="060337#","SANTA CLARA COUNTY*",,"SANTA CLARA COUNTY",,,="06/20/78",,="08/02/82",,="02/19/14",,="08/02/82",,,"No"
="060350#","SANTA CLARA, CITY OF",,"SANTA CLARA COUNTY",,,="04/12/74",,="07/16/80",,="02/19/14",,="07/16/80",,,"No"
="060729#","SANTA CLARITA, CITY OF",,"LOS ANGELES COUNTY",,,"10/24/78",,"12/02/80",,="09/26/08",,="03/23/89",,,"No"
="060353F","SANTA CRUZ COUNTY *",,"SANTA CRUZ COUNTY",,,="08/16/74",,="04/15/86",,="09/29/17",,="04/15/86",,,"No"
="060355F","SANTA CRUZ, CITY OF",,"SANTA CRUZ COUNTY",,,="03/08/74",,="02/15/85",,="09/29/17",,="02/15/85",,,"No"
="060158#","SANTA FE SPRINGS, CITY OF",,"LOS ANGELES COUNTY",,,="06/28/74",,="04/15/80",,="09/26/08",,="04/15/80",,,"No"
="060336#","SANTA MARIA, CITY OF",,"SANTA BARBARA COUNTY",,,="05/15/74",,="06/01/81",,"12/04/12",,="06/01/81",,,"No"
="060159#","SANTA MONICA, CITY OF",,"LOS ANGELES COUNTY",,,="07/26/74",,="09/26/08",,"(NSFHA)",,="04/30/82",,,"No"
="060420#","SANTA PAULA, CITY OF",,"VENTURA COUNTY",,,="05/24/74",,="04/15/80",,="01/20/10",,="04/15/80",,,"No"
="060381#","SANTA ROSA, CITY OF",,"SONOMA COUNTY",,,="07/26/74",,="08/03/81",,"10/16/12",,="08/03/81",,,"No"
="060703#","SANTEE, CITY OF",,"SAN DIEGO COUNTY",,,="09/07/82",,="09/28/84",,="05/16/12",,="09/28/84",,,"No"
="060351#","SARATOGA, CITY OF",,"SANTA CLARA COUNTY",,,="03/22/74",,="01/17/79",,="02/19/14",,="01/17/79",,,"No"
="060182D","SAUSALITO, CITY OF",,"MARIN COUNTY",,,="05/17/74",,="09/30/80",,="08/15/17",,="09/30/80",,,"No"
="060356#","SCOTTS VALLEY, CITY OF",,"SANTA CRUZ COUNTY",,,="05/31/74",,"10/18/83",,="05/16/12",,"10/18/83",,,"No"
="060233C","SEAL BEACH, CITY OF",,"ORANGE COUNTY",,,="06/21/74",,="07/03/78",,="03/21/19",,="07/03/78",,,"No"
="060203B","SEASIDE, CITY OF",,"MONTEREY COUNTY",,,="06/07/74",,="07/02/81",,="06/21/17",,="07/02/81",,,"No"
="060382#","SEBASTOPOL, CITY OF",,"SONOMA COUNTY",,,="03/08/74",,="06/18/80",,"10/16/12",,="06/18/80",,,"No"
="060082#","SHAFTER, CITY OF",,"KERN COUNTY",,,="02/06/76",,="09/29/89",,="09/26/08",,="09/29/89",,,"No"
="060358#","SHASTA COUNTY *",,"SHASTA COUNTY",,,"12/13/77",,="09/27/85",,="03/17/11",,="09/27/85",,,"No"
="060758#","SHASTA LAKE, CITY OF",,"SHASTA COUNTY",,,"12/13/77",,="09/27/85",,="03/17/11",,"10/22/97",,,"No"
="060630B","SIERRA COUNTY *",,"SIERRA COUNTY",,,,,="09/01/88",,="04/19/19",,"11/12/93",,,"No"
="065059#","SIERRA MADRE, CITY OF",,"LOS ANGELES COUNTY",,,="05/25/73",,="09/26/08",,"(NSFHA)",,="09/07/84",,,"No"
="060161#","SIGNAL HILL, CITY OF",,"LOS ANGELES COUNTY",,,="06/28/74",,="09/26/08",,"(NSFHA)",,="03/30/79",,,"No"
="060421#","SIMI VALLEY, CITY OF",,"VENTURA COUNTY",,,="05/17/74",,="09/27/91",,="01/20/10",,="09/27/91",,,"No"
="060362#","SISKIYOU COUNTY*",,"SISKIYOU COUNTY",,,"11/15/77",,="05/17/82",,="01/19/11",,="05/17/82",,,"No"
="060725E","SOLANA BEACH,CITY OF",,"SAN DIEGO COUNTY",,,,,="06/03/88",,"12/20/19",,="09/19/89",,,"No"
